## Sat Oct 30 14:10:38 2021 
model n s Ncalpt IC.clk IC.cor IC.rel rho
1 20 10000 10 36.31299 110.3069 112.7472 5.395044e-05
1 20 10000 10 35.55735 109.553 111.9575 6.052493e-06
1 20 10000 10 39.68262 113.6703 116.0413 0.0127288
1 20 10000 10 41.60202 115.5863 117.9433 0.0005274387
1 20 10000 10 39.31655 113.301 115.563 6.258139e-05
1 20 10000 10 35.03495 109.0297 111.7101 0.000978501
1 20 10000 10 40.40003 114.3899 117.0149 5.149697e-07
1 20 10000 10 37.35521 111.347 113.7264 0.1169666
1 20 10000 10 40.00658 113.9975 116.7644 3.284967e-05
1 20 10000 10 39.94094 113.8475 116.2868 0.0002388454
1 20 10000 10 45.73026 119.7148 121.7755 2.739693e-08
1 20 10000 10 47.02502 121.0038 123.4122 6.38963e-05
1 20 10000 10 33.94603 107.9405 110.525 1.493581e-05
1 20 10000 10 37.98674 111.976 114.5339 3.555789e-07
1 20 10000 10 61.64412 135.6129 137.8378 0.05837742
1 20 10000 10 39.14361 113.134 115.5551 9.296954e-07
1 20 10000 10 34.8861 108.8794 111.8728 0.0009631342
1 20 10000 10 39.13632 113.1274 115.7677 1.113228e-05
1 20 10000 10 42.0671 116.0548 118.1122 3.235807e-13
1 20 10000 10 37.6715 111.6661 114.315 2.591779e-05
1 20 10000 10 37.6065 111.5978 113.955 0.01387149
1 20 10000 10 36.32816 110.3207 112.7311 5.796295e-08
1 20 10000 10 38.62961 112.6198 115.0704 0.002290763
1 20 10000 10 43.78485 117.7706 120.4098 0.01487234
1 20 10000 10 38.57523 112.5657 115.2207 0.1306818
1 20 10000 10 35.46145 109.4544 112.2409 2.171357e-07
1 20 10000 10 37.53675 111.5234 114.4828 2.708407e-06
1 20 10000 10 36.05765 110.0538 112.409 0.00266381
1 20 10000 10 40.55297 114.5413 116.9336 4.760399e-10
1 20 10000 10 34.68117 108.6736 111.1126 1.460599e-06
1 20 10000 10 39.33502 113.3261 115.681 5.538988e-06
1 20 10000 10 39.23913 113.2252 115.6956 8.536944e-09
1 20 10000 10 36.23076 110.2225 112.5529 0.1210927
1 20 10000 10 37.06972 111.0638 113.8305 9.727628e-10
1 20 10000 10 37.74387 111.7329 114.0824 6.765078e-06
1 20 10000 10 37.70038 111.692 114.2579 1.700925e-07
1 20 10000 10 36.47726 110.473 112.9717 6.504037e-06
1 20 10000 10 39.76587 113.7545 116.2252 1.566494e-08
1 20 10000 10 37.32696 111.3222 114.0391 0.0001954624
1 20 10000 10 68.88625 142.8351 144.7524 4.88379e-07
1 20 10000 10 35.87696 109.869 112.3269 8.674002e-09
1 20 10000 10 42.00501 115.9912 118.3987 0.003623288
1 20 10000 10 38.05795 112.0413 114.426 0.0007086596
1 20 10000 10 41.55308 115.5421 117.9119 1.104233e-06
1 20 10000 10 35.85502 109.8388 112.1727 0.0009680624
1 20 10000 10 37.12039 111.1141 113.8199 1.025203e-07
1 20 10000 10 39.47021 113.4612 115.8772 0.02388419
1 20 10000 10 40.94647 114.9378 117.3152 0.9860172
1 20 10000 10 34.68294 108.6744 111.037 2.265217e-05
1 20 10000 10 34.72288 108.716 111.8288 0.6799465
1 20 10000 10 39.37507 113.364 116.1203 0.0001923048
1 20 10000 10 35.79164 109.7855 112.6596 2.234283e-08
1 20 10000 10 40.79989 114.7836 117.5882 8.485447e-07
1 20 10000 10 39.89095 113.8805 116.5685 1.016887e-08
1 20 10000 10 43.11752 117.1039 119.532 1.755085e-07
1 20 10000 10 34.66966 108.6653 111.0479 0.9996568
1 20 10000 10 39.6766 113.5952 115.9547 0.003565509
1 20 10000 10 38.81889 112.8104 115.5954 5.841972e-06
2 20 10000 10 43.18938 109.9622 112.5472 0.3231772
2 20 10000 10 75.54128 136.439 136.9103 0.9970088
2 20 10000 10 37.93988 105.7442 108.7615 0.9792107
2 20 10000 10 112.7393 141.2327 141.3008 0.002334178
2 20 10000 10 55.56854 110.8167 113.0789 0.9815358
2 20 10000 10 31.81899 102.9441 105.837 0.9932101
2 20 10000 10 36.34289 107.7685 110.6005 0.02384458
2 20 10000 10 34.00608 106.1093 108.651 0.1833111
2 20 10000 10 48.50649 116.4681 119.3165 0.5585159
2 20 10000 10 33.41269 106.7639 109.36 3.432062e-05
2 20 10000 10 46.95504 114.126 116.5848 0.834489
2 20 10000 10 36.45882 107.4403 110.0493 0.9032743
2 20 10000 10 33.70641 105.8171 108.357 0.9969801
2 20 10000 10 67.09009 127.2476 129.3035 0.0004121131
2 20 10000 10 35.77754 107.4139 110.2021 0.007365952
2 20 10000 10 33.57809 105.955 108.6892 0.7897488
2 20 10000 10 32.8015 105.0556 107.5371 9.497706e-07
2 20 10000 10 141.4634 141.8227 142.0096 0.9767766
2 20 10000 10 267.5747 170.9645 167.1529 7.576673e-05
2 20 10000 10 45.27988 112.6645 115.0364 0.01174002
2 20 10000 10 26.80106 100.3971 103.0331 0.003795622
2 20 10000 10 27.14737 100.6756 103.4221 8.847048e-05
2 20 10000 10 29.92003 102.2343 104.9 0.9874055
2 20 10000 10 67.31621 126.2615 127.9377 0.2182721
2 20 10000 10 34.1733 103.7155 106.397 0.5012938
2 20 10000 10 98.22846 118.6098 120.1498 0.9990655
2 20 10000 10 36.33439 107.9038 110.4832 0.9417061
2 20 10000 10 49.84235 114.8964 118.1 0.4316835
2 20 10000 10 39.00049 110.8392 113.4325 0.5694992
2 20 10000 10 28.4891 102.0498 104.577 0.243587
2 20 10000 10 37.80695 108.7291 111.9506 0.9299693
2 20 10000 10 42.0548 110.8447 113.4921 0.2039128
2 20 10000 10 64.04565 115.4715 117.5736 0.415201
2 20 10000 10 40.35703 109.7976 113.0219 0.9267304
2 20 10000 10 48.38184 109.7793 112.5814 0.003955493
2 20 10000 10 42.63489 112.1791 114.5923 0.1134952
2 20 10000 10 30.89745 103.5377 106.0287 0.01672871
2 20 10000 10 43.00523 109.3841 111.6873 0.9999604
2 20 10000 10 158.0451 176.9467 177.4986 0.9986909
2 20 10000 10 92.48269 133.5037 135.354 0.001464338
2 20 10000 10 76.11842 131.2678 132.488 0.958986
2 20 10000 10 25.13505 98.82014 101.4741 0.7072467
2 20 10000 10 41.33283 107.0338 109.8308 0.2337532
2 20 10000 10 60.7435 123.0383 125.6194 0.8840755
2 20 10000 10 82.09252 124.4144 127.3107 0.07683923
2 20 10000 10 27.5517 101.3002 104.1368 4.034343e-07
2 20 10000 10 37.09117 108.7844 111.297 0.2687838
2 20 10000 10 34.0321 106.0889 108.8733 0.1884204
2 20 10000 10 41.10591 106.7984 108.6131 0.001262667
2 20 10000 10 88.78921 136.0191 138.1114 0.9905121
2 20 10000 10 33.49026 105.0325 107.69 6.702747e-05
2 20 10000 10 31.54359 101.0517 104.1154 0.3111053
2 20 10000 10 33.10011 106.3787 109.1353 0.2229554
2 20 10000 10 42.8049 113.496 115.7954 0.0008474724
2 20 10000 10 62.28433 123.0305 125.4614 0.0001470059
2 20 10000 10 40.06451 110.5535 113.1752 0.0001270411
2 20 10000 10 27.85517 101.4666 104.2704 0.0001490939
2 20 10000 10 39.9451 108.7191 111.3382 0.9977193
2 20 10000 10 35.39593 107.5696 110.2096 0.001082472
2 20 10000 10 46.09953 113.9116 116.5842 0.8932289
2 20 10000 10 37.054 107.9115 110.897 0.9925215
2 20 10000 10 150.4738 155.0382 154.5982 0.0001487262
2 20 10000 10 88.66058 143.179 145.1039 0.9997769
2 20 10000 10 39.56679 110.2723 112.7333 0.02107332
2 20 10000 10 68.90754 116.6346 119.6787 0.5542821
2 20 10000 10 93.56706 136.0293 137.1757 0.9426166
2 20 10000 10 29.2639 102.7859 105.3723 0.0001125821
2 20 10000 10 56.73435 114.2755 116.828 0.9995407
2 20 10000 10 53.00199 121.4309 123.7792 0.007166403
2 20 10000 10 38.85317 108.622 111.1551 0.954514
2 20 10000 10 152.8936 123.8716 122.9071 0.9750679
2 20 10000 10 152.9508 146.2684 146.8657 0.9981169
2 20 10000 10 106.9399 127.1306 126.7711 0.998685
2 20 10000 10 65.85407 123.1981 125.2322 0.9992142
2 20 10000 10 109.847 122.8495 121.6459 0.9552721
2 20 10000 10 83.50285 119.7296 121.7639 0.9682116
2 20 10000 10 34.55442 105.613 108.5316 0.9993091
2 20 10000 10 23.22411 96.82171 99.45774 0.003355635
2 20 10000 10 57.06034 122.3226 124.8798 0.0007709333
2 20 10000 10 94.34728 137.6812 138.6868 0.7656312
2 20 10000 10 38.14916 110.282 113.1691 1.806313e-07
2 20 10000 10 52.21386 119.823 122.2839 0.1583254
2 20 10000 10 34.36894 107.305 109.8287 7.200644e-07
2 20 10000 10 35.54417 106.278 109.0586 0.9969853
2 20 10000 10 27.4299 100.5589 103.3251 0.8020406
2 20 10000 10 56.65714 125.4033 128.3087 0.006197226
2 20 10000 10 42.60507 107.3556 110.3815 0.9989841
2 20 10000 10 40.18454 107.8899 110.7672 0.7829723
2 20 10000 10 46.45168 112.0488 114.4174 0.9998738
2 20 10000 10 39.35094 109.5363 111.8789 0.017171
2 20 10000 10 90.83287 141.7341 142.8734 0.008545664
2 20 10000 10 34.58912 105.9241 108.7233 2.592608e-08
2 20 10000 10 38.38116 107.9518 111.0449 0.996313
2 20 10000 10 4919.3 2089.589 205.5178 0.8307047
2 20 10000 10 37.27255 108.388 111.0496 0.2227088
2 20 10000 10 30.74399 103.7537 106.6061 0.811801
2 20 10000 10 32.97791 104.8447 107.3598 0.7927405
2 20 10000 10 43.4058 112.0874 114.7122 0.8702666
2 20 10000 10 84.97068 132.9174 135.4272 0.1776218
2 20 10000 10 27.53026 101.3171 104.0784 2.178976e-11
3 20 10000 10 42.87392 116.7919 119.1051 0.0003189931
3 20 10000 10 37.45897 111.4082 114.0025 2.027171e-05
3 20 10000 10 39.98896 113.9354 116.4507 0.000141521
3 20 10000 10 42.88389 116.8144 119.2028 0.0002770414
3 20 10000 10 41.08371 115.0343 117.8246 6.482816e-05
3 20 10000 10 36.59188 110.5709 113.2579 3.737692e-09
3 20 10000 10 35.79331 109.7555 113.0486 0.0002784851
3 20 10000 10 41.46132 115.3929 117.5765 0.003550393
3 20 10000 10 43.52986 117.4588 119.8496 4.965149e-06
3 20 10000 10 36.70537 110.6707 113.0872 9.035847e-05
3 20 10000 10 54.44419 128.3551 131.134 5.628242e-07
3 20 10000 10 40.30744 114.252 117.0468 2.996724e-07
3 20 10000 10 39.17117 113.1253 115.4943 0.03226344
3 20 10000 10 38.63259 112.575 115.113 6.848956e-05
3 20 10000 10 54.61161 128.5255 130.597 0.008359277
3 20 10000 10 39.32484 113.2971 115.6558 1.756078e-07
3 20 10000 10 39.21382 113.1899 116.049 0.001393176
3 20 10000 10 40.01618 113.9776 116.4974 2.040998e-06
3 20 10000 10 39.99929 113.9531 116.7124 0.0002602072
3 20 10000 10 37.98728 111.9476 114.3564 7.257435e-08
3 20 10000 10 39.93054 113.9017 116.2739 0.5117295
3 20 10000 10 35.77296 109.741 112.1104 0.1252402
3 20 10000 10 40.61082 114.5472 117.2706 0.06478023
3 20 10000 10 37.00268 110.977 113.6152 0.1242724
3 20 10000 10 37.65336 111.6181 113.9796 2.873121e-07
3 20 10000 10 40.33371 114.28 116.7236 0.8704386
3 20 10000 10 42.76167 116.6963 119.1947 0.001309897
3 20 10000 10 34.5289 108.4993 111.1189 0.8406462
3 20 10000 10 39.33333 113.2806 115.977 0.1329782
3 20 10000 10 38.2089 112.1926 114.6459 0.01925854
3 20 10000 10 34.60679 108.5795 111.1623 1.746563e-07
3 20 10000 10 44.3 118.2583 121.057 0.001237566
3 20 10000 10 92.17742 166.0121 167.4274 4.718255e-13
3 20 10000 10 41.78892 115.7226 118.1295 7.826758e-07
3 20 10000 10 41.56721 115.5104 117.8764 3.053005e-05
3 20 10000 10 39.08041 113.0345 115.4741 0.001645492
3 20 10000 10 39.34172 113.28 115.6719 0.01375448
3 20 10000 10 37.09277 111.0631 113.4362 6.520201e-05
3 20 10000 10 36.18099 110.1449 112.6533 0.001821616
3 20 10000 10 38.40809 112.3648 114.7299 0.6137637
3 20 10000 10 38.62025 112.5649 115.0719 0.01172955
3 20 10000 10 40.40255 114.3481 116.8309 0.08608463
3 20 10000 10 43.27258 117.2412 119.6001 2.477729e-06
3 20 10000 10 41.3629 115.3216 117.7815 0.0007664065
3 20 10000 10 36.64378 110.6129 113.1265 0.5744112
3 20 10000 10 39.97967 113.9639 116.2861 0.9950756
3 20 10000 10 41.09355 115.045 117.4347 0.3185395
3 20 10000 10 36.01092 109.9715 113.1711 2.043609e-06
3 20 10000 10 40.21955 114.1852 116.8288 0.1507862
3 20 10000 10 35.12385 109.0995 111.4923 5.800524e-10
3 20 10000 10 38.27198 112.2468 114.6364 6.968595e-05
3 20 10000 10 43.81599 117.7715 120.1501 0.01867047
3 20 10000 10 37.77451 111.7411 114.1328 0.002122089
3 20 10000 10 52.36375 126.2792 128.2865 7.981708e-05
3 20 10000 10 38.04623 112.0138 114.712 0.004583019
3 20 10000 10 33.64028 107.6068 110.5745 0.001764997
3 20 10000 10 38.32214 112.2848 115.3296 0.01186293
3 20 10000 10 37.82538 111.8093 114.152 1.161996e-10
3 20 10000 10 41.52183 115.4629 117.971 0.0002284216
3 20 10000 10 36.65045 110.6252 112.959 0.4354208
3 20 10000 10 39.97572 113.9417 116.1678 0.06943179
3 20 10000 10 38.92928 112.8592 115.5053 0.06851659
3 20 10000 10 42.29187 116.234 118.5831 0.000322951
3 20 10000 10 35.0626 109.0347 111.4356 6.315416e-09
3 20 10000 10 38.87055 112.8215 115.6793 0.0008572945
3 20 10000 10 37.38279 111.3486 113.8996 3.301106e-06
3 20 10000 10 38.7569 112.7142 115.1247 3.518492e-07
3 20 10000 10 37.12357 111.0693 113.5743 0.9999567
3 20 10000 10 39.865 113.823 116.0937 4.755139e-05
3 20 10000 10 41.49006 115.4251 118.172 9.126256e-05
3 20 10000 10 34.81057 108.7935 111.7368 0.7040472
3 20 10000 10 37.33961 111.3092 113.5625 2.109632e-06
3 20 10000 10 36.83505 110.8034 113.4132 0.2722189
3 20 10000 10 42.58967 116.519 118.8858 1.536137e-06
3 20 10000 10 36.67331 110.6495 113.0243 0.00102287
3 20 10000 10 75.41763 149.0041 151.1833 0.001211359
3 20 10000 10 35.91049 109.8632 112.3649 0.8019055
3 20 10000 10 37.94445 111.8923 114.4602 0.003122258
3 20 10000 10 43.2893 117.2369 119.6066 8.409405e-08
3 20 10000 10 38.40922 112.3787 114.7966 0.04248643
3 20 10000 10 38.85138 112.7927 115.251 2.090156e-07
3 20 10000 10 37.83784 111.8094 114.1746 0.002992682
3 20 10000 10 37.08311 111.0677 113.6015 4.240743e-06
3 20 10000 10 43.97724 117.9014 120.2366 0.6671583
3 20 10000 10 34.15666 108.134 110.4686 0.001324937
3 20 10000 10 33.28471 107.2619 109.7105 5.745047e-10
3 20 10000 10 41.25266 115.2125 117.5361 5.835306e-07
3 20 10000 10 36.39861 110.369 113.0133 0.353813
3 20 10000 10 41.11751 115.071 117.7658 9.614039e-05
3 20 10000 10 43.43605 117.3647 119.6536 5.735256e-06
3 20 10000 10 49.98092 123.8878 125.9301 0.01003818
3 20 10000 10 37.49736 111.4535 114.2142 0.05895001
3 20 10000 10 84.64073 158.2536 159.9216 0.008013635
3 20 10000 10 37.53954 111.49 114.4787 9.261787e-06
3 20 10000 10 43.88636 117.8651 120.3864 2.323501e-05
3 20 10000 10 37.34671 111.3202 114.4594 0.237143
3 20 10000 10 42.77206 116.6952 119.3077 0.9988557
3 20 10000 10 42.83561 116.7893 119.4187 2.323074e-10
3 20 10000 10 38.40435 112.3636 114.7399 0.0001090533
3 20 10000 10 40.84425 114.7964 117.1586 0.2102153
4 20 10000 10 321.1087 200.0128 189.8357 8.920305e-08
4 20 10000 10 296.3845 179.8631 175.1421 0.8397748
4 20 10000 10 1115.112 267.4181 166.114 0.0009485437
4 20 10000 10 266.6866 180.9095 178.578 4.046741e-08
4 20 10000 10 347.6866 165.5142 162.038 6.611653e-07
4 20 10000 10 1176.579 265.9763 224.8658 0.5522397
4 20 10000 10 231.9202 175.071 167.1359 0.2989186
4 20 10000 10 333.532 193.2125 187.2749 0.0008005336
4 20 10000 10 7206.097 3063.87 290.0728 9.320652e-09
4 20 10000 10 296.9288 188.4216 184.7317 2.407174e-08
4 20 10000 10 11742.55 9185.39 303.2907 0.01302702
4 20 10000 10 334.187 194.3337 190.352 3.370387e-06
4 20 10000 10 473.5582 193.8451 175.9801 0.01455791
4 20 10000 10 260.2787 186.0424 179.1108 0.1137065
4 20 10000 10 22145.91 14146.43 334.2497 4.173762e-05
4 20 10000 10 359.7687 198.3193 187.2575 0.8377124
4 20 10000 10 496.7517 210.3007 192.7234 0.0006356427
4 20 10000 10 572.5566 308.057 231.0974 2.47757e-08
4 20 10000 10 229.1094 177.5925 174.6883 0.003776436
4 20 10000 10 1621.677 731.1765 252.3838 1.012793e-06
4 20 10000 10 173.1566 173.0884 166.7442 7.797159e-07
4 20 10000 10 8402.812 5370.168 291.9053 2.856964e-10
4 20 10000 10 7866.158 3716.235 294.7584 3.797154e-07
4 20 10000 10 3050.384 764.9185 258.0588 0.9999259
4 20 10000 10 253.2724 188.0847 184.2523 0.0006145579
4 20 10000 10 378.8596 198.7102 193.9325 4.090834e-05
4 20 10000 10 667.0557 241.9157 213.2171 3.422551e-05
4 20 10000 10 290.971 183.093 178.154 0.9896183
4 20 10000 10 430.9914 183.7467 176.9716 2.245953e-07
4 20 10000 10 25704.59 10553.14 322.4013 1.305558e-07
4 20 10000 10 332.5556 194.907 187.5964 3.401653e-08
4 20 10000 10 240.8929 185.202 182.4794 2.201714e-08
4 20 10000 10 1942.116 726.8222 229.808 2.42398e-08
4 20 10000 10 286.0764 203.6436 191.8455 3.751722e-07
4 20 10000 10 2507.565 741.8093 204.9332 0.9981851
4 20 10000 10 424.3411 189.7177 182.001 1.582834e-05
4 20 10000 10 412.0678 175.5812 167.3842 0.2743416
4 20 10000 10 322.8438 197.6635 183.7163 0.1623665
4 20 10000 10 232.6087 191.2114 186.684 0.9226221
4 20 10000 10 158.573 162.3402 158.1547 3.292838e-09
4 20 10000 10 286.3961 188.7223 182.0815 0.002190679
4 20 10000 10 327.1064 207.2449 189.5053 2.444713e-06
4 20 10000 10 343.6961 204.1182 189.2989 0.01261487
4 20 10000 10 223.4205 175.5463 171.4984 5.345106e-08
4 20 10000 10 311.6437 209.3442 201.2187 1.804471e-07
4 20 10000 10 517.8537 235.3684 203.7467 8.309765e-07
4 20 10000 10 377.28 211.7004 194.6981 2.096941e-06
4 20 10000 10 230.8002 165.9748 161.2078 0.6090902
4 20 10000 10 187.3238 173.6247 168.9999 0.178529
4 20 10000 10 338.6677 182.6731 170.608 0.9389419
4 20 10000 10 340.7645 230.4636 216.4614 1.145015e-09
4 20 10000 10 325.129 196.9335 192.2074 0.3878927
4 20 10000 10 1785.552 405.0185 224.6321 0.0002580484
4 20 10000 10 363.7411 200.2816 195.9797 3.292878e-06
4 20 10000 10 644.4948 283.0248 212.9384 0.9346895
4 20 10000 10 274.2873 178.308 168.3076 0.028403
4 20 10000 10 314.6807 167.2294 159.7312 2.428253e-05
4 20 10000 10 423.3625 209.0113 190.9076 0.02499374
4 20 10000 10 271.4423 180.681 174.6649 3.551029e-05
4 20 10000 10 392.3518 181.0297 170.8199 6.204663e-07
4 20 10000 10 330.2842 179.5018 176.1318 2.421277e-06
4 20 10000 10 2534128 2e+100 495.1392 1.197883e-07
4 20 10000 10 403.5647 182.7881 154.002 0.2811922
4 20 10000 10 737.7688 235.5934 191.6161 0.06159514
4 20 10000 10 1154430 1130064 501.7717 0.01191181
4 20 10000 10 289.4648 201.2077 198.5115 1.917496e-13
4 20 10000 10 380.9391 208.5705 199.439 3.873951e-05
4 20 10000 10 14103.07 8811.394 309.9893 0.9100908
4 20 10000 10 3190.78 953.0875 224.7488 0.9997264
4 20 10000 10 245.6847 178.8775 176.7821 7.122787e-06
4 20 10000 10 274.1674 189.7211 176.9083 0.6272671
4 20 10000 10 299.7713 159.3218 156.4891 2.973831e-07
4 20 10000 10 856.7818 363.1537 226.5094 0.71293
4 20 10000 10 184.6073 170.3288 169.7597 1.373718e-09
4 20 10000 10 788.4585 277.1321 220.4899 0.3730655
4 20 10000 10 77629.32 55111.97 374.6589 0.9772595
4 20 10000 10 284465.8 277265 442.9406 0.9768291
4 20 10000 10 360.0762 183.3259 177.2164 1.63203e-11
4 20 10000 10 7063.322 3401.264 281.1837 6.663957e-11
4 20 10000 10 592.5853 252.7102 194.7495 0.107889
4 20 10000 10 511.1128 213.0734 197.9416 0.006806382
4 20 10000 10 184.3181 181.2583 174.4081 1.285097e-08
4 20 10000 10 304.2195 197.267 186.3394 0.001712801
4 20 10000 10 401.1866 193.5933 188.3238 0.0006063747
4 20 10000 10 434.0549 235.4707 205.5793 1.223454e-06
4 20 10000 10 2245.446 962.5018 233.9318 0.007123888
4 20 10000 10 252.7634 184.1665 177.6253 0.003886848
4 20 10000 10 422.3948 234.4261 184.0224 0.04534691
4 20 10000 10 223.4284 158.8181 157.0381 0.004666473
4 20 10000 10 288.8726 205.167 198.1724 1.288879e-05
4 20 10000 10 1322.475 480.7916 229.8814 0.05263502
4 20 10000 10 390.7157 193.8029 175.1931 1.311124e-06
4 20 10000 10 309.6791 182.0369 174.0691 0.0007260111
4 20 10000 10 269.9705 194.2168 183.4475 0.4538305
4 20 10000 10 324.4745 180.8248 173.9161 7.165925e-06
4 20 10000 10 475.1563 264.289 188.0442 0.002575816
4 20 10000 10 476.4517 225.8714 203.5576 0.1449686
4 20 10000 10 361.0899 217.8047 199.1511 0.1887953
4 20 10000 10 392.1376 199.2546 188.2447 0.0006949371
4 20 10000 10 161.9917 172.9528 170.6228 6.541002e-07
1 50 1000 1 129.7595 323.2678 328.1025 1.180211e-08
1 50 1000 1 156.092 348.6282 352.6393 7.974032e-06
1 50 1000 1 257.305 439.0105 440.0647 0.05450645
1 50 1000 1 2e+100 442.7326 443.8929 1.671952e-07
1 50 1000 1 142.5953 334.7105 337.9883 6.889973e-05
1 50 1000 1 144.1028 335.6714 338.9925 5.449522e-05
1 50 1000 1 166.3734 355.1941 358.1477 2.090942e-05
1 50 1000 1 142.5174 334.9795 339.7802 1.859744e-05
1 50 1000 1 137.6659 327.9779 333.2592 0.002452228
1 50 1000 1 133.9708 326.5958 331.3812 4.293636e-06
1 50 1000 1 138.367 330.3731 334.3485 1.1816e-07
1 50 1000 1 149.0434 340.0413 344.052 0.0001653201
1 50 1000 1 156.958 348.6699 352.1708 1.665114e-07
1 50 1000 1 133.1071 326.6501 330.9138 1.798212e-06
1 50 1000 1 251.6473 431.98 433.9409 6.157647e-05
1 50 1000 1 162.5758 349.5504 353.8752 3.444875e-07
1 50 1000 1 145.6686 337.099 341.834 0.04514656
1 50 1000 1 152.311 344.8342 348.9982 0.001570105
1 50 1000 1 176.0679 365.2881 367.7593 1.128111e-07
1 50 1000 1 137.226 330.2562 335.0854 9.342408e-10
1 50 1000 1 140.9445 332.5478 337.148 4.835196e-05
1 50 1000 1 1020.762 778.0929 750.1372 5.035037e-05
1 50 1000 1 213.7438 383.1506 386.0125 1.012686e-05
1 50 1000 1 135.0583 328.5914 333.8235 3.002084e-06
1 50 1000 1 351.2153 514.7084 514.8403 0.0002748907
1 50 1000 1 138.8642 331.79 337.1478 9.608955e-08
1 50 1000 1 146.5632 339.3082 343.8458 7.672767e-06
1 50 1000 1 251.1223 424.1227 426.1427 7.452743e-08
1 50 1000 1 162.1037 352.1302 356.0732 8.322052e-07
1 50 1000 1 2e+100 332.4619 336.5765 0.0003461387
1 50 1000 1 143.5258 335.9418 339.638 0.0005768265
1 50 1000 1 179.7289 371.2555 374.2908 0.0005749162
1 50 1000 1 148.2483 337.1926 342.1563 0.0004194053
1 50 1000 1 133.5608 326.2613 330.812 0.001150581
1 50 1000 1 150.6023 339.9372 343.0994 7.869364e-06
1 50 1000 1 355.8329 459.595 459.6915 0.0003869102
1 50 1000 1 137.4565 329.9257 334.9799 6.325019e-08
1 50 1000 1 140.4523 332.7077 337.1734 2.708054e-06
1 50 1000 1 219.0766 387.6273 389.4488 1.459517e-06
1 50 1000 1 137.7499 330.7145 335.2665 2.288371e-06
1 50 1000 1 133.4138 326.3535 331.2401 6.978802e-05
1 50 1000 1 130.5875 321.4256 325.5731 1.046905e-06
1 50 1000 1 256.372 425.7154 427.805 9.727141e-08
1 50 1000 1 168.2798 360.4984 365.9965 0.0001155415
1 50 1000 1 165.8099 353.7372 357.2659 2.088552e-08
1 50 1000 1 163.6075 351.5167 354.9963 1.408995e-05
1 50 1000 1 138.9821 331.3899 335.9848 0.0002717566
1 50 1000 1 141.0531 331.7088 335.0559 8.483435e-06
1 50 1000 1 135.7488 328.7357 333.2292 7.787993e-05
1 50 1000 1 140.4479 333.198 336.9881 1.334556e-05
1 50 1000 1 297.1658 452.2262 454.0125 0.02799273
1 50 1000 1 131.0709 323.2376 327.3127 0.02558536
1 50 1000 1 135.3579 328.4103 331.8317 6.750992e-09
1 50 1000 1 137.1669 329.9399 335.1039 1.75023e-05
1 50 1000 1 138.2095 331.2926 335.185 8.815314e-06
1 50 1000 1 143.8299 335.2802 338.6395 2.013719e-07
1 50 1000 1 187.7087 369.0935 371.9318 1.434854e-05
